,0
LDHAP4,9.576066627045125e-05
SNAPC1,9.576057249449882e-05
C16orf72,9.574148154293305e-05
MGST1,9.572491090519344e-05
SNORD83A,9.570765495816237e-05
HIST1H4I,9.57065526714046e-05
AC245517.5,9.570573498640821e-05
SLC43A1,9.570107866320668e-05
ALG1L8P,9.569112454505273e-05
RNU6-476P,9.569094283821325e-05
KIAA1958,9.567754919929563e-05
SCARNA13,9.566863274691937e-05
KLRG1,9.565798229700515e-05
LYRM9,9.564328626949614e-05
WASHC1,9.56247830343309e-05
TMEM121B,9.560872325334266e-05
MIR563,9.560452630050997e-05
PFDN4,9.560113713760449e-05
ACTB,9.558124573298949e-05
RNU7-18P,9.558109439532843e-05
ATP6V1B1,9.556184967389865e-05
CSTF3,9.554871763219596e-05
RPL35AP4,9.55482745806762e-05
AC144652.1,9.554714026661597e-05
NAA38,9.55295739433127e-05
AC068792.1,9.552575474810919e-05
PFN1P6,9.55242185171505e-05
AC005546.1,9.55142679571703e-05
BTG1,9.551393608179599e-05
KLHDC3,9.54699859259637e-05
MIR4737,9.544248042441818e-05
AL021707.8,9.542886863868048e-05
AC245100.3,9.540865072852952e-05
RNU7-71P,9.540844256917981e-05
MVB12B,9.540341633146813e-05
LINC02340,9.537854633996306e-05
ADGRF3,9.537210814989039e-05
GNPNAT1,9.535668671177391e-05
LY6D,9.534867809676247e-05
AP002807.1,9.531371823765266e-05
TRIB1,9.528427448373899e-05
AC022417.1,9.528375909341627e-05
AC010175.1,9.527872471861184e-05
TMEM254,9.5272812404607e-05
AC009686.2,9.52712032250376e-05
AC025175.1,9.526618332049154e-05
TRBV12-3,9.526381304854764e-05
GORASP2,9.526028809463953e-05
ADAMTS5,9.525732461189231e-05
SMAD9,9.525294167127035e-05
AC092903.2,9.524626880939025e-05
CUL2,9.523091048646627e-05
GIPC3,9.522105839877696e-05
RAP1AP,9.521996317188991e-05
MIR4771-2,9.52195766665893e-05
SLC35A1,9.521229902769283e-05
AC120498.2,9.520941368434297e-05
RIMKLBP2,9.520095442243808e-05
THSD7B,9.516156290941153e-05
ENSAP2,9.515757775739262e-05
TRAJ19,9.514772447108684e-05
EEF1A1P9,9.514354901321796e-05
MVK,9.514244604900935e-05
ZNF660,9.51381885007388e-05
SDK1,9.513150524104772e-05
AC018868.1,9.510771323566096e-05
MTAP,9.510662544035388e-05
SELENOK,9.510245988617622e-05
BNIP2,9.509678459432545e-05
ZNF532,9.508578616015796e-05
PAQR4,9.508380768987226e-05
FLT4,9.507742722913054e-05
C1QTNF7,9.506756911050146e-05
EBP,9.506505357021125e-05
LINC02109,9.505690875586916e-05
HERC2P2,9.505335143401045e-05
RPS3AP47,9.505163962216344e-05
PAQR7,9.505032122475531e-05
BEND3,9.502216352797766e-05
TMPRSS5,9.500856846025781e-05
TNFSF14,9.500542089488847e-05
LINC02057,9.500470137707872e-05
RNU6-195P,9.499935554271749e-05
AC084824.3,9.497441142731064e-05
BACH1-IT1,9.49713561335019e-05
AL390208.1,9.49605067097238e-05
AL714022.1,9.496005515848321e-05
AC004846.1,9.495136262385054e-05
CDKN2D,9.494204053102096e-05
AP000350.5,9.494197933965988e-05
ACOT9,9.493559545940803e-05
RF00410,9.492822974937073e-05
RF00019,9.492155758574011e-05
PEAK3,9.489879769078343e-05
AC113608.1,9.489533802038573e-05
GNAI1,9.487460772550343e-05
BICD2,9.487018033590828e-05
EBF3,9.486934355456182e-05
AC068580.3,9.486209054235382e-05
TMEM182,9.485489880560186e-05
NSMAF,9.485147425489366e-05
RRP1B,9.483617912939964e-05
ARHGEF19,9.482941807022584e-05
AC006157.1,9.481703582001852e-05
AL021068.2,9.481007108113723e-05
PSAT1,9.481003595647571e-05
TARBP1,9.481001752159885e-05
POR,9.47995360715541e-05
HHLA3,9.478894654064494e-05
S100P,9.476957956611508e-05
SNHG8,9.476157151338163e-05
RGS9,9.475967999541264e-05
YIF1A,9.475422605826635e-05
AC005387.2,9.475152354275724e-05
AC003965.1,9.474814272534705e-05
ORC1,9.473190882305006e-05
PARVB,9.472990453108039e-05
NPIPB5,9.4725979293978e-05
GPR174,9.47218925325707e-05
IL1A,9.471907723167213e-05
AC024361.2,9.471892857707192e-05
DUSP5,9.470865486657404e-05
STAU2,9.470600947962383e-05
C7orf50,9.469592592519546e-05
SEC14L1P1,9.469573884808154e-05
LAMA1,9.467794117611412e-05
ANKLE2,9.466996988119583e-05
CD247,9.466436582897577e-05
FP565260.7,9.464971186309223e-05
CD24P4,9.461060465227152e-05
TAPBPL,9.461034814676123e-05
WDR53,9.458606169799458e-05
FAM177A1,9.457333692309411e-05
AC016739.1,9.456103168724455e-05
PDCD4,9.454159664187389e-05
KCNQ5,9.452383232256007e-05
TM2D2,9.451649443125459e-05
OIT3,9.44964534000645e-05
SENP1,9.449497520096685e-05
SYDE1,9.448816536833069e-05
ASLP1,9.448043542385207e-05
IGHV1-24,9.447984821521677e-05
AC005077.4,9.446933127735656e-05
EPM2A,9.446798491271381e-05
AC027031.2,9.445021620814737e-05
OGT,9.44488961051401e-05
RARB,9.443889233872808e-05
OBSCN-AS1,9.442257439704307e-05
DNER,9.442216366803857e-05
CENPA,9.441346890104113e-05
CDCA4P1,9.441131809658396e-05
EFNB3,9.439570461649503e-05
BORCS8,9.439269852832958e-05
AC133919.2,9.437875787754678e-05
NELFA,9.436396866524375e-05
SPIRE2,9.436027781556681e-05
BRIX1,9.435935792737206e-05
NAF1,9.433073277512628e-05
KRT42P,9.432989831739601e-05
UCP3,9.43184905419064e-05
TRPM2,9.431273927958865e-05
SPRTN,9.430663261168809e-05
CBARP,9.429933986189142e-05
MON1B,9.42924284866445e-05
LDHD,9.429232588024936e-05
C2CD2,9.429002666194452e-05
RPS27AP16,9.427979873494622e-05
ITGA10,9.426487632820362e-05
DTNB,9.426224165075583e-05
AL136380.1,9.425039676592563e-05
AC091488.1,9.424438117324412e-05
FRMD8,9.421548091609703e-05
B3GALNT1,9.418566372419408e-05
AL161431.1,9.413781704580482e-05
EFEMP1,9.413397968692084e-05
AC011495.1,9.411504109171021e-05
TMSB4XP2,9.410260419855939e-05
AC141586.1,9.40786232818757e-05
FAM20A,9.407703455790636e-05
RNU1-103P,9.407284739160054e-05
GSTCD,9.405437532521937e-05
ELMOD2,9.40507393072947e-05
AMIGO2,9.405038968052335e-05
AEBP1,9.404003100243214e-05
PGRMC1,9.403148793076527e-05
AL354989.1,9.402450511710939e-05
AGPAT2,9.401469450831231e-05
CD40,9.401026578833034e-05
NDUFAF3,9.395041057364861e-05
PTDSS1,9.394048438365703e-05
TDG,9.393748004305462e-05
AC011247.1,9.391940156763102e-05
NPTX2,9.389915443116494e-05
ACTG1P20,9.389593748995093e-05
RTL8A,9.388006985109931e-05
PLXDC1,9.387254246421996e-05
MEF2B,9.386856341821822e-05
BRICD5,9.38572906197193e-05
ZNF154,9.385576484589562e-05
GSPT2,9.385401026999086e-05
RPL21P28,9.383865901866377e-05
AC104938.1,9.383333466353883e-05
CCNO,9.382940980118414e-05
CBWD1,9.382638937543479e-05
AC016757.1,9.382257045706927e-05
PRKCI,9.381850694612154e-05
RF00019,9.381056944361307e-05
STAT6,9.37986988918496e-05
AC008026.1,9.379369526597727e-05
AC009309.1,9.37854896016172e-05
KLF15,9.37793184651717e-05
RAG1,9.377582960999128e-05
PLPP3,9.376868989698176e-05
EIF4A1P4,9.376258654387434e-05
AC004951.4,9.375413038626317e-05
PAEP,9.374352651250216e-05
TPBGL,9.373093947235798e-05
HTR7P1,9.373074358107335e-05
AC012447.1,9.372147554387598e-05
AL353625.1,9.369366164554404e-05
CDC25C,9.369074305208051e-05
LMNB1,9.369011040626569e-05
ZBTB16,9.368563744642626e-05
RPS2,9.368280880682749e-05
ZBTB21,9.367844434672998e-05
PGM2,9.365331653096152e-05
IGKV1D-42,9.364595080520127e-05
SNORD89,9.364306025730907e-05
MDH2,9.364135258565563e-05
SAP130,9.36403553046926e-05
ROS1,9.363932741582723e-05
TSPAN3,9.363645379832773e-05
GCAT,9.363463552264439e-05
AC136475.9,9.362366255018143e-05
SERPINB13,9.361436800675291e-05
RN7SL738P,9.361156515309714e-05
LINC02104,9.36113761295194e-05
TUBB2A,9.360977247968198e-05
NAPRT,9.358375604979105e-05
MAP9,9.357762524144918e-05
RF00072,9.357316954546822e-05
CTSC,9.357212954298084e-05
FBXL4,9.356126928441334e-05
LOXL2,9.356018787617275e-05
TRBV7-6,9.355874751347743e-05
PITX3,9.35285903213153e-05
BAG5,9.352822579792355e-05
AC046134.1,9.351495926644748e-05
PAAF1,9.350471921746986e-05
RALBP1,9.350409715540974e-05
AL161452.1,9.348733276191102e-05
XPO5,9.348472271771852e-05
MIR4513,9.348431814304406e-05
AL034346.1,9.345545757861023e-05
MIR320E,9.344466288131415e-05
AC131206.1,9.344019629018322e-05
SLC25A30,9.34347020469877e-05
AC046195.1,9.34297577645771e-05
RPL10P19,9.342892345343037e-05
MAOB,9.342816226876536e-05
SFTPA2,9.341334732344638e-05
TBC1D10A,9.341262988023396e-05
CCL19,9.340844527769247e-05
WHAMMP3,9.340723178324477e-05
CBR3-AS1,9.339828080821711e-05
AC090246.1,9.337840440570996e-05
SLC22A18AS,9.337280868097007e-05
NCEH1,9.33685528894831e-05
ENO1,9.33683400829469e-05
ZFAT,9.33625449045285e-05
AC011933.3,9.33610429175334e-05
PLCXD2,9.335979282038527e-05
AC012170.1,9.334962108473393e-05
AL356512.1,9.334934024192603e-05
ABTB2,9.33475004531506e-05
MSMB,9.334731176837824e-05
EFCAB2,9.332026795126947e-05
ATP6V0A4,9.330405342426905e-05
CYB5D1,9.330058499812644e-05
AC104958.2,9.329354806413062e-05
GNG11,9.329217098429762e-05
DUX4L9,9.328412652668294e-05
SNORA31,9.327980651569188e-05
AC025048.2,9.327668445565562e-05
RNU6-554P,9.324995991544684e-05
HERC2P9,9.324156998770945e-05
HIST2H2BB,9.32398151663672e-05
NUP107,9.323419003180554e-05
CORO2B,9.322964864961095e-05
CCDC71L,9.322584752936946e-05
CHCHD2P9,9.319799504643794e-05
RRP1,9.319130404772758e-05
VCPIP1,9.318518120030722e-05
RF00573,9.317708316996938e-05
GBA,9.314757139037339e-05
ZBTB14,9.314395011207693e-05
CYP2D8P,9.313944894611683e-05
AC011247.2,9.313605109639923e-05
KDM5D,9.312799443318508e-05
AL137159.1,9.312711908192412e-05
APLP2,9.312186018027639e-05
KMT2E,9.31205457249075e-05
AL138767.3,9.31093218446171e-05
FOSB,9.3100296879096e-05
CLDN6,9.309045644042169e-05
AC073476.1,9.306841957915444e-05
SLC25A5P5,9.306423370378738e-05
AP001107.9,9.306298029540561e-05
ALDOC,9.30626961001446e-05
STX11,9.305962212915684e-05
FCHSD2,9.305166303924149e-05
PTP4A3,9.304460506918002e-05
AL354707.3,9.30283347371746e-05
TPSB2,9.30267900410864e-05
SLC19A2,9.3019091220933e-05
NDUFA4,9.301864938035274e-05
MRM3,9.301853577375754e-05
NID2,9.300515116491539e-05
RAB41,9.300484005616831e-05
PACS1,9.29862752397853e-05
GNAQ,9.298257280354477e-05
SNX2,9.297270339840168e-05
AC020594.1,9.296985085393396e-05
AC093323.1,9.295394046193061e-05
AL049840.1,9.295216437969885e-05
AC019080.5,9.294662067980641e-05
FBXO24,9.292941352619968e-05
SLC22A17,9.29291882208668e-05
SLK,9.292896409258364e-05
EXOSC7,9.292043575971722e-05
EDIL3,9.289154731270247e-05
AC080112.1,9.28899228653815e-05
ASAH2B,9.288704375100876e-05
ZBED4,9.287749009384409e-05
ERI2,9.28695778334701e-05
TDRD10,9.286888648459956e-05
SHISAL1,9.284314198072785e-05
RPL13A,9.282599859793957e-05
AL359643.3,9.28168905834344e-05
MISP,9.280336934564944e-05
PCYT2,9.278791631335425e-05
ENTPD8,9.276957537314528e-05
RPP25,9.274544010745537e-05
C1orf87,9.273376508868384e-05
XRRA1,9.27286815885147e-05
MRPL19,9.272025491899288e-05
DNAL1,9.270201740995948e-05
TNNC1,9.269556623886659e-05
HIST2H3D,9.269228396681904e-05
ST6GALNAC4,9.269162450492652e-05
DDB2,9.26855467644736e-05
AL021707.1,9.267774283086281e-05
PINLYP,9.267707265567554e-05
FBXO33,9.266413076921628e-05
RIOK3,9.266134322661412e-05
AC008560.1,9.261850320702378e-05
H2AFZ,9.260895531742043e-05
AL596220.1,9.26059162478696e-05
LINC00605,9.259863584422147e-05
SMAP2,9.259565926572714e-05
CBX8,9.258240622795565e-05
AP005230.1,9.257439942037721e-05
AC021876.1,9.257332240718164e-05
HOXA13,9.254734138095286e-05
SCARNA22,9.254617319812062e-05
CABYR,9.254433757644594e-05
AL161909.1,9.254411685269314e-05
CD163,9.254049726091058e-05
PLEKHG4B,9.252420677485482e-05
AP3S2,9.252230769129577e-05
ACTG2,9.250016973068916e-05
PCDHB14,9.249061909286456e-05
AC006435.2,9.24875427188822e-05
S100A10,9.247759174844132e-05
PAPD5,9.245872440986087e-05
AL121760.1,9.244928233501136e-05
VASH2,9.244576613756291e-05
LRRC75A,9.244549556937286e-05
OOEP,9.243921251744836e-05
MIPOL1,9.243320878288146e-05
SLC25A1,9.241358921427357e-05
KCTD14,9.239371934047954e-05
AC112497.1,9.23773488813709e-05
PBX1,9.234713721179923e-05
AL358472.2,9.233223954818464e-05
IGHD2-2,9.233082133036692e-05
POLR1B,9.23126835791155e-05
MYLK4,9.23054283117814e-05
RNA5SP317,9.23014293543486e-05
GIMAP5,9.22959777097682e-05
PC,9.228405203648155e-05
AC119403.1,9.22762343036006e-05
LINC02320,9.227546833154574e-05
C3orf33,9.224354479332225e-05
TMIGD2,9.223589464532528e-05
AGR3,9.223493529583327e-05
PSMC6,9.223247802929788e-05
FAM131A,9.222842949344904e-05
PAX1,9.221700437045632e-05
TREM2,9.219376343281942e-05
SLC14A1,9.215218223977332e-05
AL162431.3,9.21509215049008e-05
MT-TL2,9.215032632295573e-05
CRLF1,9.214586319767036e-05
DOCK1,9.213683379985692e-05
AC016642.1,9.213459250173055e-05
RETREG2,9.213446344616841e-05
AC112907.3,9.213439576667198e-05
ATP6V0D2,9.212592975674465e-05
AC087392.3,9.212099031837654e-05
SLC4A4,9.21083976955477e-05
MIR4435-2HG,9.210684018609642e-05
GATA2,9.209518500552845e-05
DNAH10,9.209398072902216e-05
GRIK2,9.2091370803935e-05
MUC5B,9.205154308693518e-05
TMCC2,9.204112114105547e-05
IGHV1-12,9.203026836672336e-05
ECHDC3,9.201679727053789e-05
TMSB10P1,9.199587779888939e-05
AKAP3,9.199307309439212e-05
CLPX,9.19859669593081e-05
PDE12,9.197741397669597e-05
TYRO3,9.19770984029209e-05
MIR374B,9.194715433091052e-05
LRRC8E,9.19459565757776e-05
LDLRAD2,9.192007656133366e-05
LRRC69,9.191019434971978e-05
UTRN,9.190059556775136e-05
JAG2,9.189998461879657e-05
AP000580.1,9.189737782553975e-05
EHMT1,9.188097493274583e-05
MC1R,9.18668923980161e-05
GXYLT2,9.186248359542127e-05
PHACTR3,9.186054519308986e-05
SAPCD1,9.185404844090221e-05
ANXA10,9.183888949545013e-05
LTA4H,9.183196226781271e-05
PHKB,9.18178229228931e-05
TNFAIP1,9.181627484881335e-05
DEF6,9.18133010929057e-05
DPF2,9.181178515714669e-05
COL1A1,9.18016245021819e-05
ACAP1,9.179387974668427e-05
U62631.1,9.178394857957681e-05
GTF2IP7,9.174919548638192e-05
RIBC1,9.174602984051245e-05
PPIL3,9.174265326883187e-05
ASPG,9.17325044025106e-05
TBC1D2,9.172184075532632e-05
HBQ1,9.171785892202476e-05
AL078581.1,9.171349737823648e-05
FAM102A,9.17046402455986e-05
ITGB1,9.167560716539625e-05
CD58,9.167145375238294e-05
LRRC40,9.167139882791156e-05
FGFR1OP2,9.167040536926597e-05
NPIPA3,9.166873486224413e-05
SAMD9,9.165319271354952e-05
NEAT1,9.164022814989246e-05
PKP2,9.163695369022269e-05
AC244517.1,9.163439744206802e-05
HIST1H4B,9.16205401555027e-05
TPM3,9.160664455728706e-05
AC067863.2,9.160242083186973e-05
ATP2B4,9.159765150744158e-05
AC012676.4,9.15953102828852e-05
AC022079.1,9.158488875124448e-05
AGBL2,9.156903651322225e-05
AC004889.1,9.156296669740306e-05
AC141930.1,9.154548072833543e-05
AC004130.1,9.153059546768232e-05
CDK16,9.152796174631856e-05
AC100839.2,9.151831640356315e-05
AC009296.1,9.151595342925237e-05
AF129075.2,9.150731384453488e-05
GAPDHP44,9.149806798859443e-05
CHPF,9.147304849881972e-05
CNKSR2,9.146170615879483e-05
KRT78,9.144963285229524e-05
MPLKIP,9.140466583897572e-05
ADRA2C,9.140386125827191e-05
TAF1,9.140324291863623e-05
AL583805.1,9.139889416530985e-05
AC087392.1,9.139427084082412e-05
LMO2,9.137505695678671e-05
NUF2,9.136883780274127e-05
RNU6-882P,9.136707037584124e-05
STC1,9.136659168754635e-05
RPL37,9.1356300390385e-05
TBKBP1,9.133675206194266e-05
ACTG1,9.133466036943679e-05
ITIH3,9.133052427866042e-05
CRISP2,9.132761414684418e-05
AC036108.3,9.131976973383271e-05
CMTM3,9.131969816373183e-05
WT1,9.131082802302678e-05
RF00019,9.13040252122759e-05
LINC02242,9.130021658506062e-05
AC020916.1,9.129000117664648e-05
DPH5,9.128920491681641e-05
MUC16,9.1287403453425e-05
EBF1,9.128634611427361e-05
PNOC,9.128368918196868e-05
ZNF337,9.12817862933493e-05
CLDN4,9.127411489912665e-05
AC233723.1,9.126634733654614e-05
AL096701.3,9.126294910312801e-05
MID1,9.125513452542886e-05
PSPH,9.125310216643402e-05
RNU2-27P,9.123939294789582e-05
NSUN5P1,9.122101916116935e-05
PPP4R3B,9.121851669460468e-05
SCAMP1-AS1,9.119271746570983e-05
AL365357.1,9.118244407729022e-05
SFTA3,9.118086096068308e-05
MIR27B,9.118046134011684e-05
F12,9.117164607153083e-05
NME7,9.116281994030332e-05
ARRDC5,9.115247920748432e-05
SIGLEC8,9.114976103214448e-05
MIR186,9.1147005499014e-05
AC053503.5,9.113770805565869e-05
AC079921.1,9.112995425286409e-05
IRAK1BP1,9.112768251869011e-05
TANGO2,9.110479497868748e-05
ZNF175,9.108793013349708e-05
DOK2,9.10869735334168e-05
AL662795.1,9.107082246259111e-05
CDK17,9.106568673361371e-05
HOXB8,9.106314160295674e-05
MIR5194,9.1051516775104e-05
AC105020.6,9.103963120682443e-05
RBP1,9.101887473689564e-05
ACVRL1,9.101863441124745e-05
AC006058.4,9.101448068270244e-05
BTF3P9,9.100976460041336e-05
AC087289.2,9.10094943470958e-05
DCUN1D1,9.100556841217212e-05
AC090559.1,9.100391845637187e-05
MIR3151,9.100164592379175e-05
AP000223.1,9.09792201433618e-05
CDC42SE1,9.096397403645713e-05
CNOT6L,9.096237589728608e-05
AC011297.1,9.096011293564538e-05
CENPM,9.093737977796644e-05
OAS1,9.093434559531707e-05
MEX3B,9.09324452487732e-05
BTBD2,9.090607924803257e-05
FAM214A,9.089670832764521e-05
MED7,9.089415601831256e-05
DDX5,9.089093012029984e-05
PTOV1,9.08809659100773e-05
MAP3K2,9.086539088480952e-05
FHIT,9.086321180737343e-05
CARD18,9.086244445730188e-05
AL590560.3,9.085555773142011e-05
FDX1,9.083353093839898e-05
MLYCD,9.081659899852673e-05
AL513477.2,9.081098936061269e-05
TMEM44,9.080826180480924e-05
TBL1XR1,9.079497109237326e-05
TFG,9.07892135603913e-05
AC010331.1,9.077020512855001e-05
FAM32A,9.076803474803615e-05
MOAP1,9.07616778632855e-05
RHEX,9.0747238043525e-05
USP14,9.074182746183662e-05
RNU6-1042P,9.073542557954463e-05
DUOXA1,9.073229456694255e-05
LEF1,9.069577692530356e-05
IGLV3-16,9.069097664192182e-05
ZNF107,9.067125789568548e-05
BRD7P2,9.06688772249854e-05
GFOD1,9.066865171132329e-05
AC012435.2,9.066352965933939e-05
HS6ST2,9.065550561693895e-05
WFDC2,9.065165459790626e-05
EEF1A1P1,9.064545762606242e-05
JCHAIN,9.062324146218255e-05
AL390729.2,9.061220257465268e-05
AL683842.1,9.059580031431915e-05
MTX2,9.0576725479234e-05
SCIMP,9.057481098619193e-05
FARP1,9.056972309785725e-05
KIAA0319,9.055122028385005e-05
GSS,9.05507131616391e-05
DDN-AS1,9.053782074815864e-05
AC100778.3,9.051762077172886e-05
EPPK1,9.051018126714956e-05
B3GALT5,9.050296513114897e-05
GABARAP,9.050267589947159e-05
SMTNL2,9.049850308130279e-05
AP002761.3,9.04957833722437e-05
WDR75,9.048392886821204e-05
DOC2B,9.047911632537198e-05
FO680682.1,9.04684108498023e-05
DDX52,9.04622859755174e-05
NLRP7,9.045353048165612e-05
PARM1,9.045208963224246e-05
AL161772.1,9.044630641658578e-05
ROCK2,9.044548817764745e-05
TEAD3,9.04396231691959e-05
RHBDF2,9.043344032353083e-05
HNRNPUL2,9.043312290541121e-05
LCORL,9.043288106006779e-05
AC008663.1,9.042127507239686e-05
FUT10,9.041944496487547e-05
LIPM,9.041600691282431e-05
NFIA,9.041380916366695e-05
AL592114.1,9.04064705747515e-05
MIR93,9.037828732749228e-05
RPL23AP74,9.037584253814822e-05
SLC25A46,9.037408579599882e-05
AC018553.1,9.03660581489888e-05
AC083900.1,9.035828661268739e-05
ZFPM2,9.035757057860639e-05
AP001086.1,9.035555099163263e-05
AP002812.5,9.034616815801582e-05
TAPT1,9.03206613436822e-05
CLCF1,9.031573759231061e-05
AP005131.2,9.028611109635917e-05
KLHL30,9.028482046627694e-05
PFDN6,9.02812010964525e-05
TMEM178B,9.027546711018227e-05
ZNF446,9.023769181952526e-05
FAM27C,9.021797549013181e-05
C17orf67,9.02160553171703e-05
POLK,9.021389249687466e-05
MTMR10,9.021135594363773e-05
AC026271.3,9.0210295929706e-05
UCA1,9.01957886071456e-05
CEP290,9.018975064562216e-05
MCM6,9.017575962856587e-05
SLC16A10,9.016298450461801e-05
KIAA1841,9.015841418565287e-05
SELENOS,9.014894689321068e-05
LINGO3,9.012683119281968e-05
RSRC1,9.012180263626142e-05
AC103736.1,9.010800217560732e-05
AC073415.1,9.009917266697045e-05
ZDHHC18,9.009855247115275e-05
PRPF40A,9.008965292006212e-05
AL603839.3,9.00841953760492e-05
AC106886.2,9.008283650340476e-05
ATG10,9.0082570263897e-05
AP003392.6,9.008084336383393e-05
AL442125.2,9.0054181534791e-05
MAP4,9.005170561671589e-05
TMEM26,9.004615115934025e-05
AOC2,9.003982008556754e-05
AC015911.7,9.003913004388806e-05
CHIC1,9.003388063174344e-05
ARIH2OS,9.002522491579022e-05
TRAV10,9.000221303130861e-05
HAPLN3,8.999875647340249e-05
ZNF28,8.993086833471132e-05
RPLP0P6,8.991270603919601e-05
GATA6,8.990406222334827e-05
STAT2,8.990116263449877e-05
IER3-AS1,8.989461648578209e-05
TLDC2,8.988498129997907e-05
PPP6R1,8.988303409154193e-05
GLMP,8.987937151301222e-05
AC009163.7,8.984893525826596e-05
OTX1,8.983225958456314e-05
DNAAF1,8.9826982069013e-05
NEIL3,8.982615088032357e-05
ITIH2,8.982491977801773e-05
FIS1,8.979448914735698e-05
RADIL,8.97160018355427e-05
PDZD11,8.971310694990276e-05
MTCL1,8.969088022230786e-05
PARD3B,8.96857397088207e-05
MIR3941,8.968462328175998e-05
FAM198B,8.967797824639822e-05
MAGEA6,8.967248791099534e-05
EPHA4,8.967157780006761e-05
MIR378H,8.96520383960636e-05
PPIB,8.964258234517598e-05
RBM20,8.963783943666401e-05
AL353743.1,8.96301841591141e-05
GATA2-AS1,8.962130127659495e-05
ARMC6,8.961187291711929e-05
RNU6-1099P,8.958617348112419e-05
LINC01004,8.957402466362705e-05
FAM149A,8.95724935388608e-05
AL121655.1,8.957174111689682e-05
ARHGAP32,8.956975990973728e-05
HUS1B,8.956827689464407e-05
UBE3D,8.956729772838224e-05
MNT,8.955754884080783e-05
LRRTM1,8.953687032357329e-05
AL451069.2,8.951432829523916e-05
CYP2T1P,8.946658100567689e-05
STARD5,8.94637698537612e-05
NUCB1,8.946345456545187e-05
PCP4L1,8.944224034916886e-05
SNX5,8.943606616785244e-05
FAM8A1,8.943195735668025e-05
ALG2,8.94278545332703e-05
C20orf144,8.942678943047999e-05
AL353763.1,8.942204644770397e-05
TOMM40L,8.941953342272661e-05
AL049629.1,8.941156750728662e-05
AC008764.2,8.939527334845838e-05
UNC119,8.938655436247944e-05
AL355312.3,8.938602723080939e-05
PDLIM2,8.938212376153153e-05
RN7SL208P,8.937036390980888e-05
MRPL44,8.934923200624795e-05
PLXDC2,8.934787015998116e-05
NSUN7,8.933374342672984e-05
BRWD3,8.932967822482721e-05
CNNM3-DT,8.931350307573755e-05
FOXJ1,8.928926965745647e-05
AC008494.3,8.928398910321312e-05
IGLC3,8.926483870609912e-05
EEF1A1P10,8.9262755477021e-05
RF00432,8.924273679633424e-05
SERPINB3,8.923466965210267e-05
AP000892.3,8.922614404461603e-05
AC018804.1,8.92059120758386e-05
TMEM165,8.920241327533337e-05
SRD5A3-AS1,8.91934163866945e-05
IGKV1OR22-1,8.919257844597025e-05
AGRP,8.919003871636921e-05
AC007249.2,8.917860156490669e-05
CNP,8.917417670318162e-05
AC007285.1,8.915787191068959e-05
EVI5,8.913305386271351e-05
RPS26P8,8.912472751353619e-05
ASIC3,8.911324517534975e-05
ALG1L13P,8.910922078307434e-05
LONRF2,8.910539836093944e-05
HIST2H2AB,8.910273635257809e-05
LINC00640,8.910021614230967e-05
PPID,8.909071100616185e-05
RHOC,8.908745071646057e-05
DHX29,8.908563441711764e-05
APP,8.905786991411771e-05
RPSA,8.903265109470545e-05
DDX50P1,8.903046283200953e-05
LCMT1,8.903030925947547e-05
LZTFL1,8.902740832565446e-05
C1orf21,8.901559589253116e-05
AC009630.1,8.899359479263515e-05
MIR3122,8.898473875132178e-05
TOE1,8.898155755381743e-05
LINC00963,8.897895470036977e-05
AC068790.7,8.896483593902366e-05
C1orf229,8.896447622930123e-05
IFT27,8.896002982136336e-05
SECISBP2L,8.895641807958014e-05
AC016866.1,8.895436737562791e-05
AL592546.1,8.895076059849754e-05
ETV3,8.891788018533728e-05
MEIS1,8.891168889221467e-05
ZNF583,8.890156089334346e-05
SF3B3,8.889921627928602e-05
CTSB,8.889778192332996e-05
FNDC4,8.889681925890481e-05
CXXC5,8.88963660475641e-05
PCSK1,8.888989495957786e-05
GTF2IP13,8.88879252098444e-05
E2F4,8.888681061615442e-05
SMPD4,8.888444777007297e-05
CAMK2N2,8.888008097891147e-05
YIPF5,8.887472198270203e-05
SLC25A23,8.887296142426359e-05
RPS23P8,8.887027616139861e-05
AC006262.4,8.886751815443848e-05
DUBR,8.886316058565762e-05
MASP2,8.88540569384361e-05
PAK1,8.884952714477938e-05
TMEM156,8.884806847337896e-05
RNF168,8.884453228957798e-05
KRT10,8.883529475274164e-05
ZNF213,8.883169357066815e-05
TTLL11,8.880859413716119e-05
PCDHB12,8.879858421126518e-05
LYPLAL1,8.878051613534154e-05
AC025754.2,8.87700329164191e-05
MTR,8.876843702472742e-05
BBIP1P1,8.874731242645172e-05
RPS27P16,8.874192776373835e-05
LRFN3,8.873643569691043e-05
CXCL8,8.873367976852007e-05
LINC00839,8.872276175451307e-05
KPTN,8.870885042240058e-05
PIN1,8.870361464433171e-05
AC245100.4,8.867584092109899e-05
AC120036.4,8.867169366902075e-05
AC027575.2,8.866422791705581e-05
GALNT12,8.864954563667894e-05
TRAJ1,8.860552158837912e-05
ASCC1,8.85885179077203e-05
AC073343.1,8.858273714379243e-05
Z83851.2,8.856607909934675e-05
MIR29B2CHG,8.856245435185835e-05
TRBV5-4,8.85485926694734e-05
AC073610.1,8.853418135930694e-05
LCN2,8.8527259558531e-05
H2AFX,8.85191930236173e-05
MT1A,8.850448408427033e-05
EIF2AK1,8.848868184606046e-05
